Country code,StateCode,StateName
AD,2,Canillo
AD,4,La Massana
AD,3,Encamp
AD,7,Andorra la Vella
AD,5,Ordino
AD,6,Sant Julia de Loria
AD,8,Escaldes Engordany
AE,6,Sharjah
AE,7,Umm Al Quwain
AE,5,Ras Al Khaimah
AE,3,Dubai
AE,4,Fujairah
AE,1,Abu Dhabi
AE,2,Ajman
AF,40,Parvan
AF,13,Kabol
AF,26,Takhar
AF,14,Kapisa
AF,10,Helmand
AF,27,Vardak
AF,39,Oruzgan
AF,42,Panjshir
AF,33,Sar e Pol
AF,28,Zabol
AF,17,Lowgar
AF,3,Baghlan
AF,41,Daykondi
AF,23,Kandahar
AF,6,Farah
AF,36,Paktia
AF,24,Kondoz
AF,7,Faryab
AF,5,Bamian
AF,18,Nangarhar
AF,31,Jowzjan
AF,1,Badakhshan
AF,8,Ghazni
AF,30,Balkh
AF,11,Herat
AF,2,Badghis
AF,34,Konar
AF,19,Nimruz
AF,9,Ghowr
AF,32,Samangan
AF,38,Nurestan
AF,29,Paktika
AF,37,Khowst
AF,35,Laghman
AG,5,Saint Mary
AG,3,Saint George
AG,4,Saint John
AG,1,Barbuda
AG,7,Saint Peter
AG,8,Saint Philip
AG,6,Saint Paul
AG,9,Redonda
AL,43,Elbasan
AL,51,Vlore
AL,46,Korce
AL,50,Tirane
AL,42,Durres
AL,40,Berat
AL,47,Kukes
AL,45,Gjirokaster
AL,49,Shkoder
AL,44,Fier
AL,48,Lezhe
AL,41,Diber
AM,2,Ararat
AM,4,Geghark'unik'
AM,11,Yerevan
AM,8,Syunik'
AM,1,Aragatsotn
AM,9,Tavush
AM,10,Vayots' Dzor
AM,7,Shirak
AM,5,Kotayk'
AM,6,Lorri
AM,3,Armavir
AO,14,Moxico
AO,20,Luanda
AO,1,Benguela
AO,8,Huambo
AO,18,Lunda Sul
AO,12,Malanje
AO,13,Namibe
AO,9,Huila
AO,2,Bie
AO,7,Cunene
AO,6,Cuanza Sul
AO,16,Zaire
AO,5,Cuanza Norte
AO,19,Bengo
AO,17,Lunda Norte
AO,4,Cuando Cubango
AO,15,Uige
AO,3,Cabinda
AR,14,Misiones
AR,4,Chubut
AR,16,Rio Negro
AR,10,Jujuy
AR,9,Formosa
AR,18,San Juan
AR,22,Santiago del Estero
AR,19,San Luis
AR,23,Tierra del Fuego
AR,6,Corrientes
AR,15,Neuquen
AR,1,Buenos Aires
AR,17,Salta
AR,3,Chaco
AR,13,Mendoza
AR,12,La Rioja
AR,11,La Pampa
AR,8,Entre Rios
AR,5,Cordoba
AR,2,Catamarca
AR,21,Santa Fe
AR,24,Tucuman
AR,7,Distrito Federal
AR,20,Santa Cruz
AT,7,Tirol
AT,1,Burgenland
AT,9,Wien
AT,2,Karnten
AT,8,Vorarlberg
AT,5,Salzburg
AT,4,Oberosterreich
AT,3,Niederosterreich
AT,6,Steiermark
AU,8,Western Australia
AU,7,Victoria
AU,6,Tasmania
AU,3,Northern Territory
AU,5,South Australia
AU,2,New South Wales
AU,4,Queensland
AU,1,Australian Capital Territory
AZ,61,Xankandi
AZ,13,Bilasuvar
AZ,14,Cabrayil
AZ,15,Calilabad
AZ,70,Zaqatala
AZ,21,Goranboy
AZ,3,Agdam
AZ,42,Quba
AZ,64,Xocali
AZ,5,Agstafa
AZ,29,Lankaran
AZ,52,Samux
AZ,20,Ganca
AZ,44,Qusar
AZ,23,Haciqabul
AZ,33,Mingacevir
AZ,32,Masalli
AZ,8,Astara
AZ,2,Agcabadi
AZ,66,Yardimli
AZ,65,Xocavand
AZ,51,Samkir
AZ,34,Naftalan
AZ,9,Baki
AZ,1,Abseron
AZ,28,Lacin
AZ,39,Qax
AZ,48,Saki
AZ,40,Qazax
AZ,41,Qobustan
AZ,25,Ismayilli
AZ,19,Gadabay
AZ,18,Fuzuli
AZ,37,Oguz
AZ,50,Samaxi
AZ,24,Imisli
AZ,69,Zangilan
AZ,11,Barda
AZ,62,Xanlar
AZ,22,Goycay
AZ,26,Kalbacar
AZ,43,Qubadli
AZ,63,Xizi
AZ,4,Agdas
AZ,71,Zardab
AZ,57,Tartar
AZ,49,Salyan
AZ,67,Yevlax
AZ,31,Lerik
AZ,12,Beylaqan
AZ,36,Neftcala
AZ,30,Lankaran
AZ,16,Daskasan
AZ,7,Ali Bayramli
AZ,10,Balakan
AZ,47,Saki
AZ,68,Yevlax
AZ,6,Agsu
AZ,17,Davaci
AZ,54,Sumqayit
AZ,35,Naxcivan
AZ,46,Sabirabad
AZ,38,Qabala
AZ,60,Xacmaz
AZ,58,Tovuz
AZ,59,Ucar
AZ,53,Siyazan
AZ,55,Susa
AZ,56,Susa
AZ,27,Kurdamir
AZ,45,Saatli
BA,1,Federation of Bosnia and Herzegovina
BA,2,Republika Srpska
BA,3,Brcko District
BB,10,Saint Philip
BB,7,Saint Lucy
BB,8,Saint Michael
BB,2,Saint Andrew
BB,3,Saint George
BB,5,Saint John
BB,11,Saint Thomas
BB,4,Saint James
BB,6,Saint Joseph
BB,9,Saint Peter
BB,1,Christ Church
BD,81,Dhaka
BD,87,Rangpur
BD,85,Barisal
BD,84,Chittagong
BD,86,Sylhet
BD,83,Rajshahi
BD,82,Khulna
BE,6,Luxembourg
BE,9,West Vlaanderen
BE,3,Hainaut
BE,7,Namur
BE,8,Oost Vlaanderen
BE,10,Brabant Wallon
BE,14,Wallonia
BE,13,Flanders
BE,12,Vlaams Brabant
BE,11,Brussels Hoofdstedelijk Gewest
BE,5,Limburg
BE,1,Antwerpen
BE,4,Liege
BF,67,Noumbiel
BF,70,Sanmatenga
BF,77,Ziro
BF,64,Namentenga
BF,42,Tapoa
BF,47,Bazega
BF,71,Seno
BF,53,Kadiogo
BF,75,Yagha
BF,66,Nayala
BF,60,Kourweogo
BF,62,Loroum
BF,44,Zoundweogo
BF,28,Kouritenga
BF,61,Leraba
BF,78,Zondoma
BF,63,Mouhoun
BF,49,Boulgou
BF,21,Gnagna
BF,54,Kenedougou
BF,40,Soum
BF,68,Oubritenga
BF,55,Komoe
BF,36,Sanguie
BF,72,Sissili
BF,46,Banwa
BF,34,Passore
BF,59,Koulpelogo
BF,20,Ganzourgou
BF,51,Houet
BF,76,Yatenga
BF,69,Poni
BF,15,Bam
BF,33,Oudalan
BF,19,Boulkiemde
BF,56,Komondjari
BF,57,Kompienga
BF,73,Sourou
BF,50,Gourma
BF,58,Kossi
BF,45,Bale
BF,52,Ioba
BF,74,Tuy
BF,48,Bougouriba
BF,65,Naouri
BG,58,Sofiya
BG,54,Shumen
BG,55,Silistra
BG,57,Smolyan
BG,46,Lovech
BG,47,Montana
BG,62,Veliko Turnovo
BG,43,Khaskovo
BG,56,Sliven
BG,39,Burgas
BG,59,Stara Zagora
BG,38,Blagoevgrad
BG,64,Vratsa
BG,51,Plovdiv
BG,44,Kurdzhali
BG,40,Dobrich
BG,45,Kyustendil
BG,61,Varna
BG,42,Grad Sofiya
BG,52,Razgrad
BG,49,Pernik
BG,48,Pazardzhik
BG,33,Mikhaylovgrad
BG,41,Gabrovo
BG,50,Pleven
BG,63,Vidin
BG,53,Ruse
BG,65,Yambol
BG,60,Turgovishte
BH,1,Al Hadd
BH,12,Madinat
BH,5,Jidd Hafs
BH,10,Al Mintaqah ash Shamaliyah
BH,8,Al Mintaqah al Gharbiyah
BH,16,Al Asimah
BH,18,Ash Shamaliyah
BH,13,Ar Rifa
BH,9,Mintaqat Juzur Hawar
BH,14,Madinat Hamad
BH,2,Al Manamah
BH,11,Al Mintaqah al Wusta
BH,6,Sitrah
BH,19,Al Wusta
BH,15,Al Muharraq
BH,17,Al Janubiyah
BI,13,Gitega
BI,16,Kirundo
BI,21,Ruyigi
BI,10,Bururi
BI,20,Rutana
BI,17,Makamba
BI,23,Mwaro
BI,15,Kayanza
BI,22,Muramvya
BI,18,Muyinga
BI,2,Bujumbura
BI,11,Cankuzo
BI,14,Karuzi
BI,12,Cibitoke
BI,19,Ngozi
BI,9,Bubanza
BJ,9,Atlanyique
BJ,15,Mono
BJ,10,Borgou
BJ,13,Donga
BJ,7,Alibori
BJ,14,Littoral
BJ,16,Oueme
BJ,18,Zou
BJ,17,Plateau
BJ,12,Kouffo
BJ,8,Atakora
BJ,11,Collines
BM,2,Hamilton
BM,9,Smiths
BM,1,Devonshire
BM,10,Southampton
BM,6,Saint George
BM,3,Hamilton
BM,7,Saint George's
BM,11,Warwick
BM,5,Pembroke
BM,8,Sandys
BM,4,Paget
BN,11,Collines
BN,12,Kouffo
BN,14,Littoral
BN,17,Plateau
BN,18,Zou
BN,7,Alibori
BN,13,Donga
BN,15,Tutong
BN,8,Belait
BN,9,Brunei and Muara
BN,10,Temburong
BN,16,Oueme
BO,7,Potosi
BO,9,Tarija
BO,4,La Paz
BO,2,Cochabamba
BO,8,Santa Cruz
BO,1,Chuquisaca
BO,3,El Beni
BO,5,Oruro
BO,6,Pando
BR,30,Pernambuco
BR,31,Tocantins
BR,22,Rio Grande do Norte
BR,16,Para
BR,21,Rio de Janeiro
BR,28,Sergipe
BR,5,Bahia
BR,11,Mato Grosso do Sul
BR,6,Ceara
BR,26,Santa Catarina
BR,13,Maranhao
BR,24,Rondonia
BR,7,Distrito Federal
BR,3,Amapa
BR,15,Minas Gerais
BR,18,Parana
BR,2,Alagoas
BR,17,Paraiba
BR,20,Piaui
BR,1,Acre
BR,29,Goias
BR,8,Espirito Santo
BR,25,Roraima
BR,14,Mato Grosso
BR,27,Sao Paulo
BR,4,Amazonas
BR,23,Rio Grande do Sul
BS,16,Mayaguana
BS,15,Long Island
BS,27,Governor's Harbour
BS,5,Bimini
BS,35,San Salvador and Rum Cay
BS,13,Inagua
BS,22,Harbour Island
BS,29,High Rock
BS,33,Rock Sound
BS,26,Fresh Creek
BS,10,Exuma
BS,25,Freeport
BS,23,New Providence
BS,30,Kemps Bay
BS,31,Marsh Harbour
BS,18,Ragged Island
BS,6,Cat Island
BS,24,Acklins and Crooked Islands
BS,28,Green Turtle Cay
BS,34,Sandy Point
BS,32,Nichollstown and Berry Islands
BT,9,Geylegphug
BT,8,Daga
BT,16,Samchi
BT,17,Samdrup
BT,19,Tashigang
BT,15,Punakha
BT,12,Mongar
BT,7,Chirang
BT,13,Paro
BT,21,Tongsa
BT,10,Ha
BT,22,Wangdi Phodrang
BT,11,Lhuntshi
BT,20,Thimphu
BT,18,Shemgang
BT,14,Pemagatsel
BT,5,Bumthang
BT,6,Chhukha
BW,1,Central
BW,5,Kgatleng
BW,4,Kgalagadi
BW,10,Southern
BW,9,South East
BW,3,Ghanzi
BW,11,North West
BW,8,North East
BW,6,Kweneng
BY,6,Mahilyowskaya Voblasts'
BY,1,Brestskaya Voblasts'
BY,5,Minskaya Voblasts'
BY,4,Minsk
BY,7,Vitsyebskaya Voblasts'
BY,2,Homyel'skaya Voblasts'
BY,3,Hrodzyenskaya Voblasts'
BZ,1,Belize
BZ,2,Cayo
BZ,3,Corozal
BZ,4,Orange Walk
BZ,6,Toledo
BZ,5,Stann Creek
CA,MB,Manitoba
CA,NB,New Brunswick
CA,BC,British Columbia
CA,NL,Newfoundland
CA,SK,Saskatchewan
CA,PE,Prince Edward Island
CA,AB,Alberta
CA,NT,Northwest Territories
CA,NU,Nunavut
CA,NS,Nova Scotia
CA,QC,Quebec
CA,YT,Yukon Territory
CA,ON,Ontario
CD,2,Equateur
CD,10,Maniema
CD,9,Orientale
CD,8,Bas Congo
CD,12,Sud Kivu
CD,5,Katanga
CD,11,Nord Kivu
CD,1,Bandundu
CD,6,Kinshasa
CD,4,Kasai Oriental
CF,11,Ouaka
CF,17,Ombella Mpoko
CF,16,Sangha Mbaere
CF,1,Bamingui Bangoran
CF,5,Haut Mbomou
CF,13,Ouham Pende
CF,12,Ouham
CF,4,Mambere Kadei
CF,18,Bangui
CF,3,Haute Kotto
CF,2,Basse Kotto
CF,8,Mbomou
CF,15,Nana Grebizi
CF,7,Lobaye
CF,14,Cuvette Ouest
CF,6,Kemo
CF,9,Nana Mambere
CG,14,Cuvette Ouest
CG,13,Cuvette
CG,11,Pool
CG,10,Sangha
CG,6,Likouala
CG,8,Plateaux
CG,4,Kouilou
CG,7,Niari
CG,1,Bouenza
CG,5,Lekoumou
CG,12,Brazzaville
CH,16,Schaffhausen
CH,23,Vaud
CH,7,Geneve
CH,20,Ticino
CH,21,Uri
CH,14,Obwalden
CH,26,Jura
CH,4,Basel Stadt
CH,19,Thurgau
CH,1,Aargau
CH,2,Ausser Rhoden
CH,6,Fribourg
CH,13,Nidwalden
CH,11,Luzern
CH,24,Zug
CH,12,Neuchatel
CH,3,Basel Landschaft
CH,5,Bern
CH,15,Sankt Gallen
CH,9,Graubunden
CH,22,Valais
CH,10,Inner Rhoden
CH,8,Glarus
CH,17,Schwyz
CH,18,Solothurn
CH,25,Zurich
CI,80,Haut Sassandra
CI,91,Worodougou
CI,77,Denguele
CI,87,Savanes
CI,85,Moyen Comoe
CI,83,Marahoue
CI,79,Fromager
CI,92,Zanzan
CI,89,Sud Comoe
CI,74,Agneby
CI,81,Lacs
CI,82,Lagunes
CI,78,Dix Huit Montagnes
CI,88,Sud Bandama
CI,90,Vallee du Bandama
CI,76,Bas Sassandra
CI,86,N'zi Comoe
CI,75,Bafing
CI,84,Moyen Cavally
CL,6,Bio Bio
CL,9,Los Lagos
CL,12,Region Metropolitana
CL,8,Libertador General Bernardo O'Higgins
CL,4,Araucania
CL,14,Los Lagos
CL,3,Antofagasta
CL,1,Valparaiso
CL,5,Atacama
CL,7,Coquimbo
CL,17,Los Rios
CL,10,Magallanes y de la Antartica Chilena
CL,16,Arica y Parinacota
CL,13,Tarapaca
CL,2,Aisen del General Carlos Ibanez del Campo
CL,15,Tarapaca
CL,11,Maule
CM,5,Littoral
CM,13,Nord
CM,11,Centre
CM,4,Est
CM,9,Sud Ouest
CM,12,Extreme Nord
CM,14,Sud
CM,8,Ouest
CM,7,Nord Ouest
CM,10,Adamaoua
CN,29,Yunnan
CN,6,Qinghai
CN,24,Shanxi
CN,5,Jilin
CN,12,Hubei
CN,16,Guangxi
CN,9,Henan
CN,13,Xinjiang
CN,2,Zhejiang
CN,28,Tianjin
CN,7,Fujian
CN,20,Nei Mongol
CN,18,Guizhou
CN,21,Ningxia
CN,22,Beijing
CN,4,Jiangsu
CN,19,Liaoning
CN,32,Sichuan
CN,25,Shandong
CN,10,Hebei
CN,23,Shanghai
CN,14,Xizang
CN,26,Shaanxi
CN,8,Heilongjiang
CN,33,Chongqing
CN,11,Hunan
CN,15,Gansu
CN,3,Jiangxi
CN,1,Anhui
CN,31,Hainan
CN,30,Guangdong
CO,32,Casanare
CO,35,Bolivar
CO,10,Cesar
CO,37,Caldas
CO,22,Putumayo
CO,30,Vaupes
CO,16,Huila
CO,23,Quindio
CO,3,Arauca
CO,12,Cordoba
CO,2,Antioquia
CO,26,Santander
CO,36,Boyaca
CO,24,Risaralda
CO,29,Valle del Cauca
CO,17,La Guajira
CO,27,Sucre
CO,25,San Andres y Providencia
CO,33,Cundinamarca
CO,8,Caqueta
CO,38,Magdalena
CO,4,Atlantico
CO,19,Meta
CO,20,Narino
CO,34,Distrito Especial
CO,28,Tolima
CO,9,Cauca
CO,1,Amazonas
CO,31,Vichada
CO,11,Choco
CO,15,Guainia
CO,14,Guaviare
CO,21,Norte de Santander
CR,4,Heredia
CR,1,Alajuela
CR,6,Limon
CR,8,San Jose
CR,3,Guanacaste
CR,7,Puntarenas
CR,2,Cartago
CU,15,Santiago de Cuba
CU,3,Matanzas
CU,4,Isla de la Juventud
CU,12,Holguin
CU,14,Sancti Spiritus
CU,13,Las Tunas
CU,16,Villa Clara
CU,5,Camaguey
CU,1,Pinar del Rio
CU,10,Guantanamo
CU,2,Ciudad de la Habana
CU,11,La Habana
CU,9,Granma
CU,8,Cienfuegos
CU,7,Ciego de Avila
CV,4,Maio
CV,10,Sao Nicolau
CV,16,Santa Cruz
CV,11,Sao Vicente
CV,15,Santa Catarina
CV,1,Boa Vista
CV,14,Praia
CV,13,Mosteiros
CV,5,Paul
CV,18,Sao Filipe
CV,7,Ribeira Grande
CV,2,Brava
CV,8,Sal
CV,20,Tarrafal
CV,17,Sao Domingos
CV,19,Sao Miguel
CY,4,Nicosia
CY,1,Famagusta
CY,6,Paphos
CY,5,Limassol
CY,2,Kyrenia
CY,3,Larnaca
CZ,85,Moravskoslezsky kraj
CZ,81,Karlovarsky kraj
CZ,78,Jihomoravsky kraj
CZ,52,Hlavni mesto Praha
CZ,86,Pardubicky kraj
CZ,79,Jihocesky kraj
CZ,88,Stredocesky kraj
CZ,84,Olomoucky kraj
CZ,82,Kralovehradecky kraj
CZ,80,Vysocina
CZ,90,Zlinsky kraj
CZ,83,Liberecky kraj
CZ,89,Ustecky kraj
CZ,87,Plzensky kraj
DE,3,Bremen
DE,13,Sachsen
DE,7,Nordrhein Westfalen
DE,11,Brandenburg
DE,6,Niedersachsen
DE,16,Berlin
DE,10,Schleswig Holstein
DE,9,Saarland
DE,15,Thuringen
DE,4,Hamburg
DE,14,Sachsen Anhalt
DE,8,Rheinland Pfalz
DE,5,Hessen
DE,12,Mecklenburg Vorpommern
DE,2,Bayern
DE,1,Baden Wurttemberg
DJ,5,Tadjoura
DJ,6,Dikhil
DJ,4,Obock
DJ,7,Djibouti
DJ,1,Ali Sabieh
DJ,8,Arta
DK,17,Hovedstaden
DK,18,Midtjylland
DK,21,Syddanmark
DK,20,Sjelland
DK,19,Nordjylland
DM,5,Saint John
DM,10,Saint Paul
DM,9,Saint Patrick
DM,6,Saint Joseph
DM,2,Saint Andrew
DM,8,Saint Mark
DM,3,Saint David
DM,7,Saint Luke
DM,11,Saint Peter
DM,4,Saint George
DO,18,Puerto Plata
DO,34,Distrito Nacional
DO,37,Santo Domingo
DO,36,San Jose de Ocoa
DO,4,Dajabon
DO,25,Santiago
DO,21,Sanchez Ramirez
DO,20,Samana
DO,28,El Seibo
DO,16,Pedernales
DO,11,Elias Pina
DO,30,La Vega
DO,6,Duarte
DO,8,Espaillat
DO,33,San Cristobal
DO,31,Monsenor Nouel
